Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,4,NSGAII,9,2462.0338319937173,0.5962581539068559,92.90584723114902
Map1,5,NSGAII,9,2673.4168852517982,0.6930792127045784,87.62465175336256
Map1,6,NSGAII,9,2018.8065260216897,0.42241719385957666,79.13408022352591
Map1,7,NSGAII,9,2157.8382354269106,0.40247222517605863,93.80396207368129
Map1,8,NSGAII,9,1793.5974618635114,0.3051977637218801,79.4355748067145
Map1,9,NSGAII,9,1341.4395990087587,0.44331728067144205,74.05722813843141
Map1,10,NSGAII,9,1914.5043781915374,1.1525060166551562,79.08377458632037
Map1,11,NSGAII,9,1896.1724715046391,0.8483756144052741,84.33424503918249
Map1,12,NSGAII,9,2443.7730983270976,0.41002261413622954,101.10613342524536
Map1,13,NSGAII,9,2408.479420270402,0.36025287366052616,80.78636592882964
Map1,14,NSGAII,9,2460.5114345902375,0.6607151412672199,81.7260546251937
Map1,15,NSGAII,9,2386.8617849745383,0.45125181651093804,103.7333008924264
Map1,1,NSGAII,10,2242.98104306355,0.48749347166262247,92.4825308540669
Map1,2,NSGAII,10,2151.6868018561386,0.48268329905366336,74.53044367996402
Map1,3,NSGAII,10,2169.158878849603,0.42324070920623846,90.68508119225565
Map1,4,NSGAII,10,1996.1986451656917,0.49960495895762236,93.41229413195948
Map1,5,NSGAII,10,2423.7470153878135,0.6388867444879942,98.32362329762027
Map1,6,NSGAII,10,2111.5643014325433,0.4550453096674847,72.24257568161154
Map1,7,NSGAII,10,2369.581408331524,0.397209798417947,73.26988374626012
Map1,8,NSGAII,10,1506.9104938287528,0.3755800521780852,68.4954887928957
Map1,9,NSGAII,10,1936.1625294960559,0.976846710418771,87.27111880887091
Map1,10,NSGAII,10,1512.2605931777189,0.6117240666847259,71.73752110834792
Map1,11,NSGAII,10,2177.9596611585343,0.28077012672489055,95.0937449312401
Map1,12,NSGAII,10,1864.5397167814967,0.4119032001060372,84.61499328916832
Map1,13,NSGAII,10,2654.5296351989286,0.5066267338167609,87.2012646026858
Map1,14,NSGAII,10,2352.8579175773807,0.47740585436380556,81.31210609494437
Map1,15,NSGAII,10,2130.017909076653,0.36183831637024433,90.86094797811549
Map1,1,GA,1,2026.5230654318166,0.5349952166321241,61.105519851091245
Map1,2,GA,1,2069.375826930361,0.5152229608708101,53.17628907945026
Map1,3,GA,1,2127.8901296120753,0.6096321754760936,62.24015052233355
